sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: saikumbh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.69 | Public IP: 103.96.18.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:22 IST Mon Jun 8 2020 | Duration: 9h:22m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 200460345 | Bytes Rx: 234796588 | IP Addr: 10.149.232.69 | Public IP: 103.96.18.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:22 IST Mon Jun 8 2020 | Duration: 9h:22m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 200460345 | Bytes Rx: 234796588 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138501 | Audit Session ID: 0a95072a21d050005edd887e | Security Group Tag: none | EasyVPN: 0 |Session ID: 138501 | Audit Session ID: 0a95072a21d050005edd887e | Security Group Tag: none | EasyVPN: 0 ||
Username: ATenniso | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.147 | Public IP: 182.65.25.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:15 IST Mon Jun 8 2020 | Duration: 3h:09m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 78054669 | Bytes Rx: 48098115 | IP Addr: 10.149.240.147 | Public IP: 182.65.25.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:15 IST Mon Jun 8 2020 | Duration: 3h:09m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 78054669 | Bytes Rx: 48098115 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139569 | Audit Session ID: 0a95072a221310005edddfe3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139569 | Audit Session ID: 0a95072a221310005edddfe3 | Security Group Tag: none | EasyVPN: 0 ||
Username: SPatnam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.148 | Public IP: 157.51.100.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:27 IST Mon Jun 8 2020 | Duration: 3h:09m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 109102146 | Bytes Rx: 60378263 | IP Addr: 10.149.240.148 | Public IP: 157.51.100.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:27 IST Mon Jun 8 2020 | Duration: 3h:09m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 109102146 | Bytes Rx: 60378263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139573 | Audit Session ID: 0a95072a221350005edddfef | Security Group Tag: none | EasyVPN: 0 |Session ID: 139573 | Audit Session ID: 0a95072a221350005edddfef | Security Group Tag: none | EasyVPN: 0 ||
Username: ssakthiv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.152 | Public IP: 27.62.8.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:50 IST Mon Jun 8 2020 | Duration: 3h:09m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 61833398 | Bytes Rx: 29462042 | IP Addr: 10.149.240.152 | Public IP: 27.62.8.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:50 IST Mon Jun 8 2020 | Duration: 3h:09m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 61833398 | Bytes Rx: 29462042 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139578 | Audit Session ID: 0a95072a2213a0005edde006 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139578 | Audit Session ID: 0a95072a2213a0005edde006 | Security Group Tag: none | EasyVPN: 0 ||
Username: anwshaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.153 | Public IP: 27.59.194.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:58 IST Mon Jun 8 2020 | Duration: 3h:09m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 90819280 | Bytes Rx: 55504581 | IP Addr: 10.149.240.153 | Public IP: 27.59.194.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:58 IST Mon Jun 8 2020 | Duration: 3h:09m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 90819280 | Bytes Rx: 55504581 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139579 | Audit Session ID: 0a95072a2213b0005edde00e | Security Group Tag: none | EasyVPN: 0 |Session ID: 139579 | Audit Session ID: 0a95072a2213b0005edde00e | Security Group Tag: none | EasyVPN: 0 ||
Username: aramaswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.195 | Public IP: 137.97.64.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:08 IST Mon Jun 8 2020 | Duration: 3h:09m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 75984421 | Bytes Rx: 82915959 | IP Addr: 10.149.232.195 | Public IP: 137.97.64.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:08 IST Mon Jun 8 2020 | Duration: 3h:09m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 75984421 | Bytes Rx: 82915959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139581 | Audit Session ID: 0a95072a2213d0005edde018 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139581 | Audit Session ID: 0a95072a2213d0005edde018 | Security Group Tag: none | EasyVPN: 0 ||
Username: tsivasub | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.155 | Public IP: 157.46.6.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:24 IST Mon Jun 8 2020 | Duration: 3h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 118511165 | Bytes Rx: 35287458 | IP Addr: 10.149.240.155 | Public IP: 157.46.6.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:24 IST Mon Jun 8 2020 | Duration: 3h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 118511165 | Bytes Rx: 35287458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139583 | Audit Session ID: 0a95072a2213f0005edde028 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139583 | Audit Session ID: 0a95072a2213f0005edde028 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekrad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.157 | Public IP: 106.203.32.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:23:25 IST Mon Jun 8 2020 | Duration: 3h:07m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 91883404 | Bytes Rx: 31024041 | IP Addr: 10.149.240.157 | Public IP: 106.203.32.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:23:25 IST Mon Jun 8 2020 | Duration: 3h:07m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 91883404 | Bytes Rx: 31024041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139592 | Audit Session ID: 0a95072a221480005edde065 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139592 | Audit Session ID: 0a95072a221480005edde065 | Security Group Tag: none | EasyVPN: 0 ||
Username: vvelmuru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 157.50.44.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:24:51 IST Mon Jun 8 2020 | Duration: 3h:06m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 84905278 | Bytes Rx: 36228797 | IP Addr: 10.149.232.154 | Public IP: 157.50.44.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:24:51 IST Mon Jun 8 2020 | Duration: 3h:06m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 84905278 | Bytes Rx: 36228797 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139597 | Audit Session ID: 0a95072a2214d0005edde0bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 139597 | Audit Session ID: 0a95072a2214d0005edde0bb | Security Group Tag: none | EasyVPN: 0 ||
Username: arselvar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.121 | Public IP: 106.208.42.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:25 IST Mon Jun 8 2020 | Duration: 3h:05m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 113720444 | Bytes Rx: 41093353 | IP Addr: 10.149.232.121 | Public IP: 106.208.42.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:25 IST Mon Jun 8 2020 | Duration: 3h:05m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 113720444 | Bytes Rx: 41093353 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139599 | Audit Session ID: 0a95072a2214f0005edde0dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 139599 | Audit Session ID: 0a95072a2214f0005edde0dd | Security Group Tag: none | EasyVPN: 0 ||
Username: rsudarsa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.209 | Public IP: 49.207.131.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:46 IST Mon Jun 8 2020 | Duration: 3h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 335724813 | Bytes Rx: 24728774 | IP Addr: 10.149.233.209 | Public IP: 49.207.131.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:46 IST Mon Jun 8 2020 | Duration: 3h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 335724813 | Bytes Rx: 24728774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139600 | Audit Session ID: 0a95072a221500005edde0f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139600 | Audit Session ID: 0a95072a221500005edde0f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: vigdevar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.42 | Public IP: 112.133.236.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:56 IST Mon Jun 8 2020 | Duration: 3h:04m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 46789410 | Bytes Rx: 28435609 | IP Addr: 10.149.232.42 | Public IP: 112.133.236.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:56 IST Mon Jun 8 2020 | Duration: 3h:04m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 46789410 | Bytes Rx: 28435609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139603 | Audit Session ID: 0a95072a221530005edde138 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139603 | Audit Session ID: 0a95072a221530005edde138 | Security Group Tag: none | EasyVPN: 0 ||
Username: cagoram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.100 | Public IP: 157.50.26.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:13 IST Mon Jun 8 2020 | Duration: 3h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 708324763 | Bytes Rx: 119168600 | IP Addr: 10.149.233.100 | Public IP: 157.50.26.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:13 IST Mon Jun 8 2020 | Duration: 3h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 708324763 | Bytes Rx: 119168600 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139604 | Audit Session ID: 0a95072a221540005edde149 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139604 | Audit Session ID: 0a95072a221540005edde149 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsada | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.203 | Public IP: 106.208.139.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:28 IST Mon Jun 8 2020 | Duration: 3h:02m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 102270070 | Bytes Rx: 38526202 | IP Addr: 10.149.232.203 | Public IP: 106.208.139.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:28 IST Mon Jun 8 2020 | Duration: 3h:02m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 102270070 | Bytes Rx: 38526202 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139608 | Audit Session ID: 0a95072a221580005edde194 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139608 | Audit Session ID: 0a95072a221580005edde194 | Security Group Tag: none | EasyVPN: 0 ||
Username: jissjose | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.144 | Public IP: 123.201.194.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:32 IST Mon Jun 8 2020 | Duration: 3h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 244911828 | Bytes Rx: 62994077 | IP Addr: 10.149.240.144 | Public IP: 123.201.194.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:32 IST Mon Jun 8 2020 | Duration: 3h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 244911828 | Bytes Rx: 62994077 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139609 | Audit Session ID: 0a95072a221590005edde198 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139609 | Audit Session ID: 0a95072a221590005edde198 | Security Group Tag: none | EasyVPN: 0 ||
Username: shankar.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.159 | Public IP: 157.46.1.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:56 IST Mon Jun 8 2020 | Duration: 3h:02m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 115114027 | Bytes Rx: 33258159 | IP Addr: 10.149.240.159 | Public IP: 157.46.1.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:56 IST Mon Jun 8 2020 | Duration: 3h:02m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 115114027 | Bytes Rx: 33258159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139613 | Audit Session ID: 0a95072a2215d0005edde1b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139613 | Audit Session ID: 0a95072a2215d0005edde1b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: VVispute | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.240.151 | Public IP: 103.26.225.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:07 IST Mon Jun 8 2020 | Duration: 3h:02m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 65456810 | Bytes Rx: 34503252 | IP Addr: 10.149.240.151 | Public IP: 103.26.225.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:07 IST Mon Jun 8 2020 | Duration: 3h:02m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 65456810 | Bytes Rx: 34503252 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139615 | Audit Session ID: 0a95072a2215f0005edde1bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 139615 | Audit Session ID: 0a95072a2215f0005edde1bb | Security Group Tag: none | EasyVPN: 0 ||
Username: EzhiNara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.154 | Public IP: 49.207.133.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:08 IST Mon Jun 8 2020 | Duration: 3h:02m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 116199444 | Bytes Rx: 42662616 | IP Addr: 10.149.240.154 | Public IP: 49.207.133.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:08 IST Mon Jun 8 2020 | Duration: 3h:02m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 116199444 | Bytes Rx: 42662616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139616 | Audit Session ID: 0a95072a221600005edde1bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 139616 | Audit Session ID: 0a95072a221600005edde1bc | Security Group Tag: none | EasyVPN: 0 ||
Username: suprabha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.160 | Public IP: 144.48.51.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:18 IST Mon Jun 8 2020 | Duration: 3h:01m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 37029227 | Bytes Rx: 7325853 | IP Addr: 10.149.240.160 | Public IP: 144.48.51.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:18 IST Mon Jun 8 2020 | Duration: 3h:01m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 37029227 | Bytes Rx: 7325853 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139617 | Audit Session ID: 0a95072a221610005edde1c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139617 | Audit Session ID: 0a95072a221610005edde1c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: assahade | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.161 | Public IP: 27.61.0.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:06 IST Mon Jun 8 2020 | Duration: 3h:00m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 162105201 | Bytes Rx: 104037732 | IP Addr: 10.149.240.161 | Public IP: 27.61.0.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:06 IST Mon Jun 8 2020 | Duration: 3h:00m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 162105201 | Bytes Rx: 104037732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139621 | Audit Session ID: 0a95072a221650005edde232 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139621 | Audit Session ID: 0a95072a221650005edde232 | Security Group Tag: none | EasyVPN: 0 ||
Username: AKArival | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.166 | Public IP: 157.51.78.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:29 IST Mon Jun 8 2020 | Duration: 2h:59m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 218603542 | Bytes Rx: 45994726 | IP Addr: 10.149.240.166 | Public IP: 157.51.78.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:29 IST Mon Jun 8 2020 | Duration: 2h:59m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 218603542 | Bytes Rx: 45994726 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139626 | Audit Session ID: 0a95072a2216a0005edde249 | Security Group Tag: none | EasyVPN: 0 |Session ID: 139626 | Audit Session ID: 0a95072a2216a0005edde249 | Security Group Tag: none | EasyVPN: 0 ||
